Type,School Year,County,District,School,Agency Name,Attendance Rate,DataAsOf
DI,20182019,93,0083,000,MC COOL JUNCTION PUBLIC SCHS,0.9506,08/27/2019
DI,20192020,93,0083,000,MC COOL JUNCTION PUBLIC SCHS,0.9464,09/29/2020
DI,20202021,93,0083,000,MC COOL JUNCTION PUBLIC SCHS,0.9547,08/27/2021
SC,20072008,93,0083,001,MCCOOL JUNCTION JR-SR HIGH SCH,0.9484,06/09/2021
SC,20082009,93,0083,001,MCCOOL JUNCTION JR-SR HIGH SCH,0.9558,06/09/2021
SC,20092010,93,0083,001,MCCOOL JUNCTION JR-SR HIGH SCH,0.9528,06/09/2021
SC,20102011,93,0083,001,MCCOOL JUNCTION JR-SR HIGH SCH,0.9469,06/09/2021
SC,20112012,93,0083,001,MCCOOL JUNCTION JR-SR HIGH SCH,0.9503,06/09/2021
SC,20122013,93,0083,001,MCCOOL JUNCTION JR-SR HIGH SCH,0.9358,06/09/2021
SC,20132014,93,0083,001,MCCOOL JUNCTION JR-SR HIGH SCH,0.9384,06/09/2021
SC,20142015,93,0083,001,MCCOOL JUNCTION JR-SR HIGH SCH,0.9430,06/09/2021
SC,20152016,93,0083,001,MCCOOL JUNCTION JR-SR HIGH SCH,0.9512,06/09/2021
SC,20162017,93,0083,001,MCCOOL JUNCTION JR-SR HIGH SCH,0.9407,06/09/2021
SC,20172018,93,0083,001,MCCOOL JUNCTION JR-SR HIGH SCH,0.9332,06/09/2021
SC,20182019,93,0083,001,MCCOOL JUNCTION JR-SR HIGH SCH,0.9421,06/09/2021
SC,20192020,93,0083,001,MCCOOL JUNCTION JR-SR HIGH SCH,0.9371,06/09/2021
SC,20202021,93,0083,001,MCCOOL JUNCTION JR-SR HIGH SCH,0.9451,08/27/2021
SC,20072008,93,0083,002,MC COOL JUNCTION ELEM SCHOOL,0.9666,06/09/2021
SC,20082009,93,0083,002,MC COOL JUNCTION ELEM SCHOOL,0.9584,06/09/2021
SC,20092010,93,0083,002,MC COOL JUNCTION ELEM SCHOOL,0.9621,06/09/2021
SC,20102011,93,0083,002,MC COOL JUNCTION ELEM SCHOOL,0.9641,06/09/2021
SC,20112012,93,0083,002,MC COOL JUNCTION ELEM SCHOOL,0.9737,06/09/2021
SC,20122013,93,0083,002,MC COOL JUNCTION ELEM SCHOOL,0.9625,06/09/2021
SC,20132014,93,0083,002,MC COOL JUNCTION ELEM SCHOOL,0.9639,06/09/2021
SC,20142015,93,0083,002,MC COOL JUNCTION ELEM SCHOOL,0.9628,06/09/2021
SC,20152016,93,0083,002,MC COOL JUNCTION ELEM SCHOOL,0.9704,06/09/2021
SC,20162017,93,0083,002,MC COOL JUNCTION ELEM SCHOOL,0.9639,06/09/2021
SC,20172018,93,0083,002,MC COOL JUNCTION ELEM SCHOOL,0.9649,06/09/2021
SC,20182019,93,0083,002,MC COOL JUNCTION ELEM SCHOOL,0.9609,06/09/2021
SC,20192020,93,0083,002,MC COOL JUNCTION ELEM SCHOOL,0.9574,06/09/2021
SC,20202021,93,0083,002,MC COOL JUNCTION ELEM SCHOOL,0.9654,08/27/2021
DI,20062007,93,0096,000,HEARTLAND COMMUNITY SCHOOLS,0.9506,11/09/2012
DI,20072008,93,0096,000,HEARTLAND COMMUNITY SCHOOLS,0.9537,11/09/2012
DI,20082009,93,0096,000,HEARTLAND COMMUNITY SCHOOLS,0.9515,11/09/2012
DI,20092010,93,0096,000,HEARTLAND COMMUNITY SCHOOLS,0.9506,11/09/2012
DI,20102011,93,0096,000,HEARTLAND COMMUNITY SCHOOLS,0.9607,11/09/2012
DI,20112012,93,0096,000,HEARTLAND COMMUNITY SCHOOLS,0.9640,11/09/2012
DI,20122013,93,0096,000,HEARTLAND COMMUNITY SCHOOLS,0.9615,07/03/2013
